"id","staticid","updatetime","totime","statesiteid","contribid","description","roadwaydesc","roadwaymilepost","roadwayoffset","roadwayheight","county","state","country","accessdirections","obstructions","landscape","statesystemid"
4097,4475,2013-03-06 19:51:18.616+00,,"KMVE",4,"Montevideo-Chippewa County Airport",,0,0,0,,"MN","USA",,,,
4098,4476,2013-03-06 19:51:18.617+00,,"KMWM",4,"Windom Municipal Airport",,0,0,0,,"MN","USA",,,,
4099,4477,2013-03-06 19:51:18.617+00,,"KMZH",4,"Moose Lake Carlton County Airport",,0,0,0,,"MN","USA",,,,
4100,4478,2013-03-06 19:51:18.617+00,,"KONA",4,"Winona Muni. Airport-Max Conrad Field",,0,0,0,,"MN","USA",,,,
4101,4479,2013-03-06 19:51:18.618+00,,"KORB",4,"Orr",,0,0,0,,"MN","USA",,,,
4102,4480,2013-03-06 19:51:18.618+00,,"KOTG",4,"Worthington Municipal Airport",,0,0,0,,"MN","USA",,,,
4103,4481,2013-03-06 19:51:18.619+00,,"KOVL",4,"Olivia, Olivia Regional Airport",,0,0,0,,"MN","USA",,,,
4104,4482,2013-03-06 19:51:18.619+00,,"KOWA",4,"Owatonna Degner Regional Airport",,0,0,0,,"MN","USA",,,,
4105,4483,2013-03-06 19:51:18.62+00,,"KP39",4,"Pequot Lake",,0,0,0,,"MN","USA",,,,
4106,4484,2013-03-06 19:51:18.62+00,,"KP61",4,"Grand Marais",,0,0,0,,"MN","USA",,,,
4107,4485,2013-03-06 19:51:18.62+00,,"KPEX",4,"Paynesville Municipal Airport",,0,0,0,,"MN","USA",,,,
4108,4486,2013-03-06 19:51:18.621+00,,"KPNM",4,"Princeton",,0,0,0,,"MN","USA",,,,
4109,4487,2013-03-06 19:51:18.621+00,,"KPQN",4,"Pipestone Municipal Airport",,0,0,0,,"MN","USA",,,,
4110,4488,2013-03-06 19:51:18.622+00,,"KPWC",4,"Pine River Regional Airport",,0,0,0,,"MN","USA",,,,
4111,4489,2013-03-06 19:51:18.622+00,,"KRAD",4,"Warroad AWORS",,0,0,0,,"MN","USA",,,,
4112,4490,2013-03-06 19:51:18.623+00,,"KRGK",4,"Red Wing Municipal Airport",,0,0,0,,"MN","USA",,,,
4113,4491,2013-03-06 19:51:18.623+00,,"KROS",4,"Rush City Regional Airport",,0,0,0,,"MN","USA",,,,
4114,4492,2013-03-06 19:51:18.623+00,,"KROX",4,"Roseau Muni. Airport/Billberg Field",,0,0,0,,"MN","USA",,,,
4115,4493,2013-03-06 19:51:18.624+00,,"KRRT",4,"Warroad Int'l Airport-Swede Carlston Field",,0,0,0,,"MN","USA",,,,
4116,4494,2013-03-06 19:51:18.624+00,,"KSAZ",4,"Staples, Staples Municipal Airport",,0,0,0,,"MN","USA",,,,
4117,4495,2013-03-06 19:51:18.625+00,,"KSGS",4,"South St. Paul Muni-Fleming Field",,0,0,0,,"MN","USA",,,,
4118,4496,2013-03-06 19:51:18.625+00,,"KSYN",4,"Stanton, Stanton Airfield",,0,0,0,,"MN","USA",,,,
4119,4497,2013-03-06 19:51:18.626+00,,"KTKC",4,"Tracy Municipal Airport",,0,0,0,,"MN","USA",,,,
4120,4498,2013-03-06 19:51:18.626+00,,"KTOB",4,"Dodge Center Airport",,0,0,0,,"MN","USA",,,,
4121,4499,2013-03-06 19:51:18.626+00,,"KTVF",4,"Thief River Falls Regional Airport",,0,0,0,,"MN","USA",,,,
4122,4500,2013-03-06 19:51:18.627+00,,"KTWM",4,"Two Harbors",,0,0,0,,"MN","USA",,,,
4123,4501,2013-03-06 19:51:18.627+00,,"KULM",4,"New Ulm Municipal Airport",,0,0,0,,"MN","USA",,,,
4124,4502,2013-03-06 19:51:18.628+00,,"KVVV",4,"Ortonville Muncipal-Martinson Field",,0,0,0,,"MN","USA",,,,
4125,4503,2013-03-06 19:51:18.628+00,,"KVWU",4,"Waskish Municipal Airport",,0,0,0,,"MN","USA",,,,
4126,4504,2013-03-06 19:51:18.628+00,,"KXVG",4,"Longville Municipal Airport",,0,0,0,,"MN","USA",,,,
4127,4505,2013-03-06 19:51:18.629+00,,"KY12",4,"Airlake",,0,0,0,,"MN","USA",,,,
4128,4506,2013-03-06 19:51:18.629+00,,"KY39",4,"Olivia Regional Airport",,0,0,0,,"MN","USA",,,,
4129,4507,2013-03-06 19:51:18.63+00,,"KY63",4,"Elbow Lake Muni., Pride of the Prairie",,0,0,0,,"MN","USA",,,,
4130,4508,2013-03-06 19:51:18.63+00,,"KY68",4,"Tracy Municipal Airport",,0,0,0,,"MN","USA",,,,
4131,4509,2013-03-06 19:51:18.631+00,,"KAIZ",4,"Kaiser Lake Ozark, Lee C Fine Mem. Airport",,0,0,0,,"MO","USA",,,,
4132,4510,2013-03-06 19:51:18.631+00,,"KEAX",4,"Pleasant NEXRAD",,0,0,0,,"MO","USA",,,,
4133,4511,2013-03-06 19:51:18.632+00,,"KFAM",4,"Farmington Airport",,0,0,0,,"MO","USA",,,,
4134,4512,2013-03-06 19:51:18.632+00,,"KP35",4,"Spickard",,0,0,0,,"MO","USA",,,,
4135,4513,2013-03-06 19:51:18.632+00,,"KSZL",4,"Whiteman Air Force Base",,0,0,0,,"MO","USA",,,,
4136,4514,2013-03-06 19:51:18.633+00,,"KTBN",4,"Fort Leonard Wood",,0,0,0,,"MO","USA",,,,
4137,4515,2013-03-06 19:51:18.633+00,,"BIX1",4,"Biloxi, Keesler Air Force Base, Navu",,0,0,0,,"MS","USA",,,,
4138,4516,2013-03-06 19:51:18.634+00,,"BIX2",4,"Biloxi, Keesler Air Force Base, Navu",,0,0,0,,"MS","USA",,,,
4139,4517,2013-03-06 19:51:18.634+00,,"BIX3",4,"Biloxi, Keesler Air Force Base, Navu",,0,0,0,,"MS","USA",,,,
4140,4518,2013-03-06 19:51:18.635+00,,"K8R0",4,"Pascagoula Coast Guard Station",,0,0,0,,"MS","USA",,,,
4141,4519,2013-03-06 19:51:18.635+00,,"KBIX",4,"Keesler Air Force Base / Biloxi",,0,0,0,,"MS","USA",,,,
4142,4520,2013-03-06 19:51:18.635+00,,"KCBM",4,"Columbus Air Force Base",,0,0,0,,"MS","USA",,,,
4143,4521,2013-03-06 19:51:18.636+00,,"KGTR",4,"Golden Triangle Regional Airport",,0,0,0,,"MS","USA",,,,
4144,4522,2013-03-06 19:51:18.636+00,,"KHEZ",4,"Hardy-Anders Fld Natchez-Adams Co. Airport",,0,0,0,,"MS","USA",,,,
4145,4523,2013-03-06 19:51:18.637+00,,"KHSA",4,"Bay St. Louis, Stennis International Airport",,0,0,0,,"MS","USA",,,,
4146,4524,2013-03-06 19:51:18.637+00,,"KM97",4,"Tunica, Tunica Municipal Airport",,0,0,0,,"MS","USA",,,,
4147,4525,2013-03-06 19:51:18.638+00,,"KNJW",4,"MERIDIAN RANGE B",,0,0,0,,"MS","USA",,,,
4148,4526,2013-03-06 19:51:18.638+00,,"KNMM",4,"MERIDIAN NAVAL AIR STATION",,0,0,0,,"MS","USA",,,,
4149,4527,2013-03-06 19:51:18.638+00,,"KOLV",4,"Olive Branch, Olive Branch Airport",,0,0,0,,"MS","USA",,,,
4150,4528,2013-03-06 19:51:18.639+00,,"KPCU",4,"Picayune / Pearl River",,0,0,0,,"MS","USA",,,,
4151,4529,2013-03-06 19:51:18.639+00,,"KPGL",4,"Pascagoula / Jackson",,0,0,0,,"MS","USA",,,,
4152,4530,2013-03-06 19:51:18.64+00,,"KPIB",4,"Hattiesburg-Laurel Regional Airport",,0,0,0,,"MS","USA",,,,
4153,4531,2013-03-06 19:51:18.64+00,,"KUOX",4,"Oxford, University-Oxford Airport",,0,0,0,,"MS","USA",,,,
4154,4532,2013-03-06 19:51:18.64+00,,"KUTA",4,"Tunica Municipal Airport",,0,0,0,,"MS","USA",,,,
4155,4533,2013-03-06 19:51:18.641+00,,"KVKS",4,"Vicksburg Municipal",,0,0,0,,"MS","USA",,,,
4156,4534,2013-03-06 19:51:18.641+00,,"K3DU",4,"Drummond",,0,0,0,,"MT","USA",,,,
4157,4535,2013-03-06 19:51:18.642+00,,"K3HT",4,"Harlowton",,0,0,0,,"MT","USA",,,,
4158,4536,2013-03-06 19:51:18.642+00,,"K3TH",4,"Thompson Falls",,0,0,0,,"MT","USA",,,,
4159,4537,2013-03-06 19:51:18.643+00,,"K4BQ",4,"Broadus",,0,0,0,,"MT","USA",,,,
4160,4538,2013-03-06 19:51:18.643+00,,"K8S0",4,"Browning, Starr-Browning Airstrip",,0,0,0,,"MT","USA",,,,
4161,4539,2013-03-06 19:51:18.644+00,,"KBLX",4,"Billing Yell Nexrad",,0,0,0,,"MT","USA",,,,
4162,4540,2013-03-06 19:51:18.644+00,,"KGDV",4,"Glendive, Dawson Community Airport",,0,0,0,,"MT","USA",,,,
4163,4541,2013-03-06 19:51:18.644+00,,"KGFA",4,"Malmstrom Air Force Base",,0,0,0,,"MT","USA",,,,
4164,4542,2013-03-06 19:51:18.645+00,,"KGPI",4,"GLACIER PARK INT'L  AIRPORT",,0,0,0,,"MT","USA",,,,
4165,4543,2013-03-06 19:51:18.645+00,,"KHMM",4,"Hamilton / Ravalli County",,0,0,0,,"MT","USA",,,,
4166,4544,2013-03-06 19:51:18.646+00,,"KLDS",4,"Leeds",,0,0,0,,"MT","USA",,,,
4167,4545,2013-03-06 19:51:18.646+00,,"KMQM",4,"Monida",,0,0,0,,"MT","USA",,,,
4168,4546,2013-03-06 19:51:18.647+00,,"KMSX",4,"Missoula NEXRAD",,0,0,0,,"MT","USA",,,,
4169,4547,2013-03-06 19:51:18.647+00,,"KRED",4,"Red Lodge",,0,0,0,,"MT","USA",,,,
4170,4548,2013-03-06 19:51:18.647+00,,"KSDY",4,"Sidney-Richland",,0,0,0,,"MT","USA",,,,
4171,4549,2013-03-06 19:51:18.648+00,,"KTFX",4,"Great Falls Nexrad",,0,0,0,,"MT","USA",,,,
4172,4550,2013-03-06 19:51:18.648+00,,"KWEY",4,"West Yellowstone",,0,0,0,,"MT","USA",,,,
4173,4551,2013-03-06 19:51:18.649+00,,"KWYS",4,"West Yellowstone",,0,0,0,,"MT","USA",,,,
4174,4552,2013-03-06 19:51:18.649+00,,"K1A5",4,"Franklin, Macon County Airport",,0,0,0,,"NC","USA",,,,
4175,4553,2013-03-06 19:51:18.65+00,,"K1W9",4,"Wrightsville Beach",,0,0,0,,"NC","USA",,,,
4176,4554,2013-03-06 19:51:18.65+00,,"K2DP",4,"Dare County Gunnery Range",,0,0,0,,"NC","USA",,,,
4177,4555,2013-03-06 19:51:18.65+00,,"K37W",4,"Erwin, Harnett County Airport",,0,0,0,,"NC","USA",,,,
4178,4556,2013-03-06 19:51:18.651+00,,"K3W4",4,"Swansboro / Bogue",,0,0,0,,"NC","USA",,,,
4179,4557,2013-03-06 19:51:18.651+00,,"K44W",4,"Diamond Shoals Coast Guard Station",,0,0,0,,"NC","USA",,,,
4180,4558,2013-03-06 19:51:18.652+00,,"K45J",4,"Rockingham-Hamlet Airport",,0,0,0,,"NC","USA",,,,
4181,4559,2013-03-06 19:51:18.652+00,,"K45W",4,"Oracoke Coast Guard Station",,0,0,0,,"NC","USA",,,,
4182,4560,2013-03-06 19:51:18.653+00,,"K6A3",4,"Andrews-Murphy Airport",,0,0,0,,"NC","USA",,,,
4183,4561,2013-03-06 19:51:18.653+00,,"K77W",4,"Cape Lookout Coast Guard Station",,0,0,0,,"NC","USA",,,,
4184,4562,2013-03-06 19:51:18.653+00,,"K78N",4,"Reidsville, Rockingham Co. NC Shiloh Airport",,0,0,0,,"NC","USA",,,,
4185,4563,2013-03-06 19:51:18.654+00,,"K78W",4,"South Port / Oak Island Coast Guard Station",,0,0,0,,"NC","USA",,,,
4186,4564,2013-03-06 19:51:18.654+00,,"K79W",4,"Oregon Inlet Coast Guard Station",,0,0,0,,"NC","USA",,,,
4187,4565,2013-03-06 19:51:18.655+00,,"K9W7",4,"Currituck, Currituck County Airport",,0,0,0,,"NC","USA",,,,
4188,4566,2013-03-06 19:51:18.655+00,,"KAFP",4,"Wadesboro, Anson County Airport",,0,0,0,,"NC","USA",,,,
4189,4567,2013-03-06 19:51:18.656+00,,"KASJ",4,"Ahoskie, Tri-County Airport",,0,0,0,,"NC","USA",,,,
4190,4568,2013-03-06 19:51:18.656+00,,"KCPC",4,"Whiteville, Columbus County Muni. Airport",,0,0,0,,"NC","USA",,,,
4191,4569,2013-03-06 19:51:18.656+00,,"KCTZ",4,"Clinton, Sampson County Airport",,0,0,0,,"NC","USA",,,,
4192,4570,2013-03-06 19:51:18.657+00,,"KDPL",4,"Kenansville, Duplin County Airport",,0,0,0,,"NC","USA",,,,
4193,4571,2013-03-06 19:51:18.657+00,,"KEDE",4,"Edenton, Northeastern Regional Airport",,0,0,0,,"NC","USA",,,,
4194,4572,2013-03-06 19:51:18.658+00,,"KEHO",4,"Shelby, Shelby Municipal Airport",,0,0,0,,"NC","USA",,,,
4195,4573,2013-03-06 19:51:18.658+00,,"KEXX",4,"Lexington, Davidson County Airport",,0,0,0,,"NC","USA",,,,
4196,4574,2013-03-06 19:51:18.659+00,,"KEYF",4,"Elizabethtown, Brown Field",,0,0,0,,"NC","USA",,,,
4197,4575,2013-03-06 19:51:18.659+00,,"KFBG",4,"Fort Bragg / Simmons Army Airfield",,0,0,0,,"NC","USA",,,,
4198,4576,2013-03-06 19:51:18.659+00,,"KFFA",4,"Kill Devil Hills, First Flight Airport",,0,0,0,,"NC","USA",,,,
4199,4577,2013-03-06 19:51:18.66+00,,"KFQD",4,"Rutherford County-Marchman Field",,0,0,0,,"NC","USA",,,,
4200,4578,2013-03-06 19:51:18.66+00,,"KGEV",4,"Jefferson, Ashe County Airport",,0,0,0,,"NC","USA",,,,
4201,4579,2013-03-06 19:51:18.661+00,,"KGSB",4,"Seymour-Johnson Air Force Base",,0,0,0,,"NC","USA",,,,
4202,4580,2013-03-06 19:51:18.661+00,,"KGWW",4,"Goldsboro-Wayne Municipal Airport",,0,0,0,,"NC","USA",,,,
4203,4581,2013-03-06 19:51:18.662+00,,"KHAT",4,"Cape Hatteras",,0,0,0,,"NC","USA",,,,
4204,4582,2013-03-06 19:51:18.662+00,,"KHBI",4,"Asheboro Municipal Airport",,0,0,0,,"NC","USA",,,,
4205,4583,2013-03-06 19:51:18.662+00,,"KHFF",4,"Mackall U. S. Army Airfield",,0,0,0,,"NC","USA",,,,
4206,4584,2013-03-06 19:51:18.663+00,,"KHNZ",4,"Oxford, Henderson-Oxford Airport",,0,0,0,,"NC","USA",,,,
4207,4585,2013-03-06 19:51:18.663+00,,"KHRJ",4,"Erwin, Harnett County Airport",,0,0,0,,"NC","USA",,,,
4208,4586,2013-03-06 19:51:18.664+00,,"KHSS",4,"Hot Springs AWRS",,0,0,0,,"NC","USA",,,,
4209,4587,2013-03-06 19:51:18.664+00,,"KIPJ",4,"Lincolnton-Lincoln Co. Reg. Airport",,0,0,0,,"NC","USA",,,,
4210,4588,2013-03-06 19:51:18.665+00,,"KISO",4,"Kinston Reg. Jetport at Stallings Field",,0,0,0,,"NC","USA",,,,
4211,4589,2013-03-06 19:51:18.665+00,,"KJNX",4,"Smithfield, Johnston County Airport",,0,0,0,,"NC","USA",,,,
4212,4590,2013-03-06 19:51:18.666+00,,"KJQF",4,"Concord, Concord Regional Airport",,0,0,0,,"NC","USA",,,,
4213,4591,2013-03-06 19:51:18.667+00,,"KLHZ",4,"Louisburg, Franklin County Airport",,0,0,0,,"NC","USA",,,,
4214,4592,2013-03-06 19:51:18.668+00,,"KLTX",4,"Wilmington Nexrad",,0,0,0,,"NC","USA",,,,
4215,4593,2013-03-06 19:51:18.669+00,,"KMHX",4,"Newport",,0,0,0,,"NC","USA",,,,
4216,4594,2013-03-06 19:51:18.67+00,,"KMQI",4,"Manteo / Dare County Regional",,0,0,0,,"NC","USA",,,,
4217,4595,2013-03-06 19:51:18.699+00,,"KMRN",4,"Morganton-Lenoir Airport",,0,0,0,,"NC","USA",,,,
4218,4596,2013-03-06 19:51:18.699+00,,"KMWK",4,"Mount Airy/Surry County Airport",,0,0,0,,"NC","USA",,,,
4219,4597,2013-03-06 19:51:18.699+00,,"KNBT",4,"PINEY ISLAND BT11 BOMB RANGE",,0,0,0,,"NC","USA",,,,
4220,4598,2013-03-06 19:51:18.7+00,,"KNCA",4,"MCAS NEW RIVER",,0,0,0,,"NC","USA",,,,
4221,4599,2013-03-06 19:51:18.7+00,,"KNIS",4,"Cherry Point, Marine Corps Air Station",,0,0,0,,"NC","USA",,,,
4222,4600,2013-03-06 19:51:18.701+00,,"KNJM",4,"BOGUE FIELD, MCALF",,0,0,0,,"NC","USA",,,,
4223,4601,2013-03-06 19:51:18.701+00,,"KNKT",4,"Cherry Point, Marine Corps Air Station",,0,0,0,,"NC","USA",,,,
4224,4602,2013-03-06 19:51:18.702+00,,"KNLT",4,"Atlantic Field Outlying Landing Field",,0,0,0,,"NC","USA",,,,
4225,4603,2013-03-06 19:51:18.702+00,,"KOAJ",4,"Jacksonville, Albert J Ellis Airport",,0,0,0,,"NC","USA",,,,
4226,4604,2013-03-06 19:51:18.702+00,,"KOCW",4,"Washington, Warren Field Airport",,0,0,0,,"NC","USA",,,,
4227,4605,2013-03-06 19:51:18.703+00,,"KONX",4,"Currituck County Airport",,0,0,0,,"NC","USA",,,,
4228,4606,2013-03-06 19:51:18.703+00,,"KPGV",4,"Pitt-Greenville Airport",,0,0,0,,"NC","USA",,,,
4229,4607,2013-03-06 19:51:18.704+00,,"KPOB",4,"Pope Air Force Base",,0,0,0,,"NC","USA",,,,
4230,4608,2013-03-06 19:51:18.704+00,,"KRAX",4,"Raleigh NEXRAD",,0,0,0,,"NC","USA",,,,
4231,4609,2013-03-06 19:51:18.705+00,,"KRHP",4,"Andrews-Murphy Airport",,0,0,0,,"NC","USA",,,,
4232,4610,2013-03-06 19:51:18.705+00,,"KRUQ",4,"Salisbury, Rowan County Airport",,0,0,0,,"NC","USA",,,,
4233,4611,2013-03-06 19:51:18.705+00,,"KSOP",4,"Pinehurst/Southern Pines, Moore Co. Airport",,0,0,0,,"NC","USA",,,,
4234,4612,2013-03-06 19:51:18.706+00,,"KSUT",4,"Oak Island, Brunswick County Airport",,0,0,0,,"NC","USA",,,,
4235,4613,2013-03-06 19:51:18.706+00,,"KSVH",4,"Statesville Municipal Airport",,0,0,0,,"NC","USA",,,,
4236,4614,2013-03-06 19:51:18.707+00,,"KTDF",4,"Roxboro, Person County Airport",,0,0,0,,"NC","USA",,,,
4237,4615,2013-03-06 19:51:18.707+00,,"KTNB",4,"Boone, Watauga County Hospital Heliport",,0,0,0,,"NC","USA",,,,
4238,4616,2013-03-06 19:51:18.708+00,,"KTTA",4,"Sanford-Lee County Regional Airport",,0,0,0,,"NC","USA",,,,
4239,4617,2013-03-06 19:51:18.708+00,,"KUKF",4,"North Wilkesboro, Wilkes County Airport",,0,0,0,,"NC","USA",,,,
4240,4618,2013-03-06 19:51:18.709+00,,"KVUJ",4,"Albemarle, Stanly County Airport",,0,0,0,,"NC","USA",,,,
4241,4619,2013-03-06 19:51:18.709+00,,"KW44",4,"Asheboro Municipal Airport",,0,0,0,,"NC","USA",,,,
4242,4620,2013-03-06 19:51:18.709+00,,"KW77",4,"Sanford-Lee County Brick Field Airport",,0,0,0,,"NC","USA",,,,
4243,4621,2013-03-06 19:51:18.71+00,,"KBPP",4,"Bowman Municipal Airport",,0,0,0,,"ND","USA",,,,
4244,4622,2013-03-06 19:51:18.71+00,,"KBWP",4,"Wahpeton, Harry Stern Airport",,0,0,0,,"ND","USA",,,,
4245,4623,2013-03-06 19:51:18.711+00,,"KDVL",4,"Devils Lake Municipal Airport",,0,0,0,,"ND","USA",,,,
4246,4624,2013-03-06 19:51:18.711+00,,"KMIB",4,"Minot Air Force Base",,0,0,0,,"ND","USA",,,,
4247,4625,2013-03-06 19:51:18.712+00,,"KP11",4,"Devils Lake",,0,0,0,,"ND","USA",,,,
4248,4626,2013-03-06 19:51:18.712+00,,"KP24",4,"Roseglen",,0,0,0,,"ND","USA",,,,
4249,4627,2013-03-06 19:51:18.713+00,,"KP67",4,"Lidgerwood Remote AMOS",,0,0,0,,"ND","USA",,,,
4250,4628,2013-03-06 19:51:18.713+00,,"KRDR",4,"Grand Forks Air Force Base",,0,0,0,,"ND","USA",,,,
4251,4629,2013-03-06 19:51:18.713+00,,"KAFK",4,"Nebraska City Municipal Airport",,0,0,0,,"NE","USA",,,,
4252,4630,2013-03-06 19:51:18.714+00,,"KANW",4,"Ainsworth Municipal",,0,0,0,,"NE","USA",,,,
4253,4631,2013-03-06 19:51:18.714+00,,"KAUH",4,"Aurora Municipal Airport",,0,0,0,,"NE","USA",,,,
4255,4633,2013-03-06 19:51:18.715+00,,"KBVN",4,"Albion Municipal Airport",,0,0,0,,"NE","USA",,,,
4256,4634,2013-03-06 19:51:18.716+00,,"KCZD",4,"Cozad Municipal",,0,0,0,,"NE","USA",,,,
4257,4635,2013-03-06 19:51:18.716+00,,"KEAR",4,"Kearney Municipal Airport",,0,0,0,,"NE","USA",,,,
4258,4636,2013-03-06 19:51:18.716+00,,"KFET",4,"Fremont Municipal Airport",,0,0,0,,"NE","USA",,,,
4259,4637,2013-03-06 19:51:18.717+00,,"KGRN",4,"Gordon Municipal",,0,0,0,,"NE","USA",,,,
4260,4638,2013-03-06 19:51:18.717+00,,"KHDE",4,"Brewster Field Airport",,0,0,0,,"NE","USA",,,,
4261,4639,2013-03-06 19:51:18.718+00,,"KHJH",4,"Hebron Municipal Airport",,0,0,0,,"NE","USA",,,,
4262,4640,2013-03-06 19:51:18.718+00,,"KIBM",4,"Kimball Muni.Airport/Robert E Arraj Field",,0,0,0,,"NE","USA",,,,
4263,4641,2013-03-06 19:51:18.719+00,,"KJYR",4,"York Municipal Airport",,0,0,0,,"NE","USA",,,,
4264,4642,2013-03-06 19:51:18.719+00,,"KLCG",4,"Wayne Municipal Airport",,0,0,0,,"NE","USA",,,,
4265,4643,2013-03-06 19:51:18.719+00,,"KLXN",4,"Lexington, Jim Kelly Field Airport",,0,0,0,,"NE","USA",,,,
4266,4644,2013-03-06 19:51:18.72+00,,"KMHN",4,"Mullen / Hooker County",,0,0,0,,"NE","USA",,,,
4267,4645,2013-03-06 19:51:18.72+00,,"KMLE",4,"Omaha, Millard Airport",,0,0,0,,"NE","USA",,,,
4268,4646,2013-03-06 19:51:18.721+00,,"KOAX",4,"Valley",,0,0,0,,"NE","USA",,,,
4269,4647,2013-03-06 19:51:18.721+00,,"KOFF",4,"Omaha / Offutt Air Force Base",,0,0,0,,"NE","USA",,,,
4270,4648,2013-03-06 19:51:18.722+00,,"KOGA",4,"Ogallala, Searle Field Airport",,0,0,0,,"NE","USA",,,,
4271,4649,2013-03-06 19:51:18.723+00,,"KOLU",4,"Columbus Municipal Airport",,0,0,0,,"NE","USA",,,,
4272,4650,2013-03-06 19:51:18.723+00,,"KONL",4,"O'Neill / Baker Field",,0,0,0,,"NE","USA",,,,
4273,4651,2013-03-06 19:51:18.724+00,,"KPMV",4,"Plattsmouth Municipal Airport",,0,0,0,,"NE","USA",,,,
4274,4652,2013-03-06 19:51:18.724+00,,"KTIF",4,"Thedford, Thomas County Airport",,0,0,0,,"NE","USA",,,,
4275,4653,2013-03-06 19:51:18.725+00,,"KUEX",4,"Grand Island Nexrad",,0,0,0,,"NE","USA",,,,
4276,4654,2013-03-06 19:51:18.726+00,,"K12B",4,"New Castles Coast Guard Light Station",,0,0,0,,"NH","USA",,,,
4277,4655,2013-03-06 19:51:18.727+00,,"K1P1",4,"Plymouth Municipal Airport",,0,0,0,,"NH","USA",,,,
4278,4656,2013-03-06 19:51:18.728+00,,"K25B",4,"Portsmouth Harbor",,0,0,0,,"NH","USA",,,,
4279,4657,2013-03-06 19:51:18.728+00,,"K26B",4,"Isle Of Shoals Coast Guard Station",,0,0,0,,"NH","USA",,,,
4280,4658,2013-03-06 19:51:18.729+00,,"KASH",4,"Nashua, Boire Field Airport",,0,0,0,,"NH","USA",,,,
4281,4659,2013-03-06 19:51:18.73+00,,"KEEN",4,"Keene, Dillant-Hopkins Airport",,0,0,0,,"NH","USA",,,,
4282,4660,2013-03-06 19:51:18.73+00,,"KLCI",4,"Laconia Municipal Airport",,0,0,0,,"NH","USA",,,,
4283,4661,2013-03-06 19:51:18.731+00,,"KMWN",4,"Mount Washington",,0,0,0,,"NH","USA",,,,
4284,4662,2013-03-06 19:51:18.731+00,,"KPSM",4,"Pease Air Force Base / Portsmouth",,0,0,0,,"NH","USA",,,,
4285,4663,2013-03-06 19:51:18.731+00,,"K52N",4,"Wildwood",,0,0,0,,"NJ","USA",,,,
4286,4664,2013-03-06 19:51:18.732+00,,"K54N",4,"Manasquan Inl Coast Guard Station",,0,0,0,,"NJ","USA",,,,
4287,4665,2013-03-06 19:51:18.732+00,,"K55N",4,"Atlantic City Coast Guard Station",,0,0,0,,"NJ","USA",,,,
4288,4666,2013-03-06 19:51:18.733+00,,"K56N",4,"Sandy Hook Coast Guard Station",,0,0,0,,"NJ","USA",,,,
4289,4667,2013-03-06 19:51:18.733+00,,"KBLM",4,"Belmar-Farmingdale",,0,0,0,,"NJ","USA",,,,
4290,4668,2013-03-06 19:51:18.734+00,,"KMMU",4,"Morristown Municipal",,0,0,0,,"NJ","USA",,,,
4291,4669,2013-03-06 19:51:18.734+00,,"KN78",4,"Barnegat Coast Guard Station",,0,0,0,,"NJ","USA",,,,
4292,4670,2013-03-06 19:51:18.734+00,,"KN91",4,"Cape May Coast Guard Station",,0,0,0,,"NJ","USA",,,,
4293,4671,2013-03-06 19:51:18.735+00,,"KNEL",4,"Lakehurst Naval Air Station",,0,0,0,,"NJ","USA",,,,
4294,4672,2013-03-06 19:51:18.735+00,,"KWRI",4,"Mcguire Air Force Base",,0,0,0,,"NJ","USA",,,,
4295,4673,2013-03-06 19:51:18.736+00,,"KWWD",4,"Wildwood, Cape May County Airport",,0,0,0,,"NJ","USA",,,,
4296,4674,2013-03-06 19:51:18.736+00,,"K2C2",4,"White Sands",,0,0,0,,"NM","USA",,,,
4297,4675,2013-03-06 19:51:18.736+00,,"K4CR",4,"Corona / Lincoln",,0,0,0,,"NM","USA",,,,
4298,4676,2013-03-06 19:51:18.737+00,,"K4MR",4,"Melrose Gunnery Range",,0,0,0,,"NM","USA",,,,
4299,4677,2013-03-06 19:51:18.737+00,,"K4MY",4,"Moriarty",,0,0,0,,"NM","USA",,,,
4300,4678,2013-03-06 19:51:18.738+00,,"K4SL",4,"Torreon",,0,0,0,,"NM","USA",,,,
4301,4679,2013-03-06 19:51:18.738+00,,"K5T6",4,"Dona Ana Co. Airport at Santa Teresa",,0,0,0,,"NM","USA",,,,
4302,4680,2013-03-06 19:51:18.739+00,,"KABX",4,"Albuquerque Nexrad",,0,0,0,,"NM","USA",,,,
4303,4681,2013-03-06 19:51:18.739+00,,"KAEG",4,"Albuquerque, Double Eagle II Airport",,0,0,0,,"NM","USA",,,,
4304,4682,2013-03-06 19:51:18.739+00,,"KALM",4,"Alamogordo-White",,0,0,0,,"NM","USA",,,,
4305,4683,2013-03-06 19:51:18.74+00,,"KATS",4,"Artesia Municipal Airport",,0,0,0,,"NM","USA",,,,
4306,4684,2013-03-06 19:51:18.74+00,,"KCVN",4,"Clovis Municipal Airport",,0,0,0,,"NM","USA",,,,
4307,4685,2013-03-06 19:51:18.741+00,,"KCVS",4,"Cannon Air Force Base / Clovis",,0,0,0,,"NM","USA",,,,
4308,4686,2013-03-06 19:51:18.741+00,,"KE28",4,"Northrup Landing Strip",,0,0,0,,"NM","USA",,,,
4309,4687,2013-03-06 19:51:18.742+00,,"KE33",4,"Chama",,0,0,0,,"NM","USA",,,,
4310,4688,2013-03-06 19:51:18.742+00,,"KEPZ",4,"Santa Teresa",,0,0,0,,"NM","USA",,,,
